,method,parameter,total_features,noise_level,noisy_score,score,features_names,feature_weights,feature_complexities
862,omp,2,29,0.25,0.994254988917257,0.999999933883267,"['Atom[handempty]', 'Num[Exists(Star(on),Nominal(a))]']","[-1.001655374999508, 2.0000858102283106]","[1, 4]"
863,omp,3,29,0.25,0.9942550329370187,0.999999889604456,"['Atom[handempty]', 'Num[Exists(on,ontable)]', 'Num[Exists(Star(on),Nominal(a))]']","[-1.0014056946617522, -0.0011490470518093123, 1.9999264271349553]","[1, 3, 4]"
864,omp,4,29,0.25,0.9942550429035021,0.9999998795793213,"['Atom[handempty]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Num[Exists(Star(on),Nominal(a))]']","[-1.0013843968121112, 0.0007320501060451878, -0.0012594338470917925, 1.9998737831662134]","[1, 3, 3, 4]"
865,omp,5,29,0.25,0.994255052554804,0.999999869871223,"['Atom[handempty]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Num[Not(And(clear,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[-1.0014836141264376, 0.0006406558233922235, -0.00116644775185557, -0.0009122975626148516, 2.0000548216511413]","[1, 3, 3, 4, 4]"
866,omp,6,29,0.25,0.9942550568066758,0.9999998655943296,"['Atom[handempty]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Num[Not(And(clear,Nominal(a)))]', 'Num[Not(And(clear,ontable))]', 'Num[Exists(Star(on),Nominal(a))]']","[-1.0014391167259427, 0.0008012356882182704, -0.001319202324181815, -0.0009219077800822162, 0.00028229644558583274, 1.9999997292709084]","[1, 3, 3, 4, 4, 4]"
867,omp,7,29,0.25,0.9942550570794038,0.9999998653199966,"['Atom[handempty]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Not(And(clear,Nominal(a)))]', 'Num[Not(And(clear,ontable))]', 'Num[Exists(Star(on),Nominal(a))]']","[-1.0014631113038743, 0.000792446655708374, -0.0013317000417780581, 0.0002801111210769522, -0.0008578287234732038, 0.0002840072109289343, 1.9999795526388233]","[1, 3, 3, 4, 4, 4, 4]"
868,omp,8,29,0.25,0.9942550570794038,0.9999998653199966,"['Atom[handempty]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Not(And(clear,Nominal(a)))]', 'Num[Not(And(clear,ontable))]', 'Num[Exists(Star(on),Nominal(a))]']","[-1.0014631113038743, 0.000792446655708374, -0.0013317000417780581, 0.0002801111210769522, -0.0008578287234732038, 0.0002840072109289343, 1.9999795526388233]","[1, 3, 3, 4, 4, 4, 4]"
869,omp,9,29,0.25,0.9942550570794038,0.9999998653199966,"['Atom[handempty]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Not(And(clear,Nominal(a)))]', 'Num[Not(And(clear,ontable))]', 'Num[Exists(Star(on),Nominal(a))]']","[-1.0014631113038743, 0.000792446655708374, -0.0013317000417780581, 0.0002801111210769522, -0.0008578287234732038, 0.0002840072109289343, 1.9999795526388233]","[1, 3, 3, 4, 4, 4, 4]"
870,omp,1,29,0.5,0.9555324941657606,0.977644050972062,"['Num[Exists(Star(on),Nominal(a))]']",[1.967470527998673],[4]
871,omp,2,29,0.5,0.9775124019462825,0.9999997762470895,"['Atom[handempty]', 'Num[Exists(Star(on),Nominal(a))]']","[-1.0029044395217388, 1.9999816910026038]","[1, 4]"
872,omp,3,29,0.5,0.9775125235796802,0.9999996518132483,"['Atom[handempty]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[-1.0029137239208623, 0.002528069847975369, 1.9998527671122115]","[1, 3, 4]"
873,omp,4,29,0.5,0.9775125639229147,0.9999996105411657,"['Atom[handempty]', 'Bool[And(ontable,Nominal(a))]', 'Num[And(Not(Nominal(a)),ontable)]', 'Num[Exists(Star(on),Nominal(a))]']","[-1.00269885979691, 0.00227218242021224, -0.0008268668446488504, 1.9996285901673294]","[1, 3, 4, 4]"
874,omp,5,29,0.5,0.9775125981066433,0.9999995755704033,"['Atom[handempty]', 'Bool[And(ontable,Nominal(a))]', 'Num[And(Not(Nominal(a)),ontable)]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[-1.0030268453719449, 0.0020798493811762914, -0.0008598348512218212, 0.0029160451475939058, 1.9995535449950985]","[1, 3, 4, 4, 4]"
875,omp,6,29,0.5,0.977512639763776,0.9999995329541718,"['Atom[handempty]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(clear,Nominal(a))]', 'Num[And(Not(Nominal(a)),ontable)]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[-1.0029868540343927, 0.002132699293986451, -0.002033622679716638, -0.0009115178622477208, 0.004213668495029803, 1.9991380555553722]","[1, 3, 3, 4, 4, 4]"
876,omp,7,29,0.5,0.9775126423083061,0.9999995303510574,"['Atom[handempty]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(clear,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Num[And(Not(Nominal(a)),ontable)]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[-1.0029413378673318, 0.0022361346309684605, -0.00213145913686895, -0.00030727866422860676, -0.0008396528025321271, 0.004306975011542467, 1.9990908319899598]","[1, 3, 3, 3, 4, 4, 4]"
877,omp,8,29,0.5,0.9775126423083061,0.9999995303510574,"['Atom[handempty]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(clear,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Num[And(Not(Nominal(a)),ontable)]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[-1.0029413378673318, 0.0022361346309684605, -0.00213145913686895, -0.00030727866422860676, -0.0008396528025321271, 0.004306975011542467, 1.9990908319899598]","[1, 3, 3, 3, 4, 4, 4]"
878,omp,9,29,0.5,0.9775126423083061,0.9999995303510574,"['Atom[handempty]', 'Bool[And(ontable,Nominal(a))]', 'Bool[And(clear,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Num[And(Not(Nominal(a)),ontable)]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[-1.0029413378673318, 0.0022361346309684605, -0.00213145913686895, -0.00030727866422860676, -0.0008396528025321271, 0.004306975011542467, 1.9990908319899598]","[1, 3, 3, 3, 4, 4, 4]"
879,omp,1,29,1.0,0.8952129734961998,0.9776439849645878,"['Num[Exists(Star(on),Nominal(a))]']",[1.9681846630495596],[4]
880,omp,2,29,1.0,0.9156545732912726,0.9999998950418696,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9995884189048507, 2.00058833058079]","[1, 4]"
881,omp,3,29,1.0,0.9156546786573035,0.9999997799033614,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9995794880126492, -0.0024318126558056192, 2.00071234564649]","[1, 3, 4]"
882,omp,4,29,1.0,0.9156548099269892,0.999999636458689,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Num[Forall(on,Exists(on,<universe>))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.000035938590253, -0.002979829880951795, -0.0021098808787747727, 2.0010329521925745]","[1, 3, 4, 4]"
883,omp,5,29,1.0,0.9156548698630532,0.9999995709636812,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Forall(on,Exists(on,<universe>))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9995907314639327, -0.0027491356361792735, -0.003991977810306074, -0.002181633764634213, 2.0011343538954214]","[1, 3, 4, 4, 4]"
884,omp,6,29,1.0,0.9156548781207885,0.9999995619400585,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Not(And(clear,Nominal(a)))]', 'Num[Forall(on,Exists(on,<universe>))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.999625319419164, -0.002808839006039536, -0.004611493645777366, -0.0009533292971186078, -0.002289937371602872, 2.001339271365303]","[1, 3, 4, 4, 4, 4]"
885,omp,7,29,1.0,0.9156548798531471,0.9999995600470272,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Not(And(clear,Nominal(a)))]', 'Num[Not(And(clear,ontable))]', 'Num[Forall(on,Exists(on,<universe>))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9996534070904135, -0.002915089227449533, -0.004629095409950045, -0.0009509641231710337, -0.0001878643498401798, -0.0023923205774514233, 2.0013771814660113]","[1, 3, 4, 4, 4, 4, 4]"
886,omp,8,29,1.0,0.9156548798531471,0.9999995600470272,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Not(And(clear,Nominal(a)))]', 'Num[Not(And(clear,ontable))]', 'Num[Forall(on,Exists(on,<universe>))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9996534070904135, -0.002915089227449533, -0.004629095409950045, -0.0009509641231710337, -0.0001878643498401798, -0.0023923205774514233, 2.0013771814660113]","[1, 3, 4, 4, 4, 4, 4]"
887,omp,9,29,1.0,0.9156548798531471,0.9999995600470272,"['Bool[holding]', 'Bool[And(ontable,Nominal(a))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Not(And(clear,Nominal(a)))]', 'Num[Not(And(clear,ontable))]', 'Num[Forall(on,Exists(on,<universe>))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9996534070904135, -0.002915089227449533, -0.004629095409950045, -0.0009509641231710337, -0.0001878643498401798, -0.0023923205774514233, 2.0013771814660113]","[1, 3, 4, 4, 4, 4, 4]"
888,omp,1,30,0.0,0.9776440861356488,0.9776440861356488,"['Num[Exists(Star(on),Nominal(a))]']",[1.9675829902403827],[4]
889,omp,2,30,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
890,omp,3,30,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
891,omp,4,30,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
892,omp,5,30,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
893,omp,6,30,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
894,omp,7,30,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
895,omp,8,30,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
896,omp,9,30,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
897,omp,1,30,0.25,0.9719730844933947,0.9776440763103176,"['Num[Exists(Star(on),Nominal(a))]']",[1.9673996289401554],[4]
898,omp,2,30,0.25,0.994260458945714,0.999999953481438,"['Atom[handempty]', 'Num[Exists(Star(on),Nominal(a))]']","[-1.0012811405040665, 1.9998581694439876]","[1, 4]"
899,omp,3,30,0.25,0.9942604635217501,0.9999999488795608,"['Atom[handempty]', 'Num[Not(And(ontable,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[-1.0012793550361012, 0.00048616907433676797, 1.999882962591417]","[1, 4, 4]"
900,omp,4,30,0.25,0.9942604672152037,0.99999994516525,"['Atom[handempty]', 'Num[Not(And(ontable,Nominal(a)))]', 'Num[Forall(on,Not(Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[-1.001262593045935, 0.000492736534764075, 0.0005838582123065716, 2.000003018106427]","[1, 4, 4, 4]"
901,omp,5,30,0.25,0.994260467849878,0.9999999445269917,"['Atom[handempty]', 'Num[Not(And(ontable,Nominal(a)))]', 'Num[Not(And(clear,ontable))]', 'Num[Forall(on,Not(Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[-1.0012675313904515, 0.0005359359041950993, -0.00010078112257181927, 0.000564597028299995, 2.000011066748763]","[1, 4, 4, 4, 4]"
902,omp,6,30,0.25,0.9942604679937915,0.9999999443822655,"['Atom[handempty]', 'Num[Not(And(ontable,Nominal(a)))]', 'Num[Not(And(clear,ontable))]', 'Num[Forall(on,Not(Nominal(a)))]', 'Num[Forall(on,Exists(on,<universe>))]', 'Num[Exists(Star(on),Nominal(a))]']","[-1.0012837795095835, 0.0005639753049902557, -0.00012060343500520788, 0.0005870841286327672, -7.410184529614447e-05, 2.0000293128308924]","[1, 4, 4, 4, 4, 4]"
903,omp,7,30,0.25,0.9942604680110391,0.9999999443649205,"['Atom[handempty]', 'Num[Not(And(ontable,Nominal(a)))]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Not(And(clear,ontable))]', 'Num[Forall(on,Not(Nominal(a)))]', 'Num[Forall(on,Exists(on,<universe>))]', 'Num[Exists(Star(on),Nominal(a))]']","[-1.0012911005787322, 0.0005679194863165327, 6.661934483115447e-05, -0.00012008752696311543, 0.0005962726827062328, -7.372515861400233e-05, 2.000029573239772]","[1, 4, 4, 4, 4, 4, 4]"
904,omp,8,30,0.25,0.9942604680110391,0.9999999443649205,"['Atom[handempty]', 'Num[Not(And(ontable,Nominal(a)))]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Not(And(clear,ontable))]', 'Num[Forall(on,Not(Nominal(a)))]', 'Num[Forall(on,Exists(on,<universe>))]', 'Num[Exists(Star(on),Nominal(a))]']","[-1.0012911005787322, 0.0005679194863165327, 6.661934483115447e-05, -0.00012008752696311543, 0.0005962726827062328, -7.372515861400233e-05, 2.000029573239772]","[1, 4, 4, 4, 4, 4, 4]"
905,omp,9,30,0.25,0.9942604680110391,0.9999999443649205,"['Atom[handempty]', 'Num[Not(And(ontable,Nominal(a)))]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Not(And(clear,ontable))]', 'Num[Forall(on,Not(Nominal(a)))]', 'Num[Forall(on,Exists(on,<universe>))]', 'Num[Exists(Star(on),Nominal(a))]']","[-1.0012911005787322, 0.0005679194863165327, 6.661934483115447e-05, -0.00012008752696311543, 0.0005962726827062328, -7.372515861400233e-05, 2.000029573239772]","[1, 4, 4, 4, 4, 4, 4]"
906,omp,1,30,0.5,0.9556163487491822,0.9776440681982721,"['Num[Exists(Star(on),Nominal(a))]']",[1.9677218434083648],[4]
907,omp,2,30,0.5,0.9774782705371623,0.9999999801441402,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0002929427692222, 2.000148349496582]","[1, 4]"
908,omp,3,30,0.5,0.9774784077381036,0.9999998397607933,"['Bool[holding]', 'Num[Not(And(clear,ontable))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0003582918775054, -0.0014491122584451904, 2.0002891917294647]","[1, 4, 4]"
909,omp,4,30,0.5,0.9774784109366795,0.9999998364880257,"['Bool[holding]', 'Num[Not(And(clear,ontable))]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0004053142675082, -0.0014956842084243248, 0.0004011953406842052, 2.000303804887262]","[1, 4, 4, 4]"
910,omp,5,30,0.5,0.9774784137154957,0.9999998336447543,"['Bool[holding]', 'Bool[Exists(on,Nominal(a))]', 'Num[Not(And(clear,ontable))]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0004164954638395, 0.0005149456039113811, -0.0015081557101035913, 0.0003641899668335314, 2.0001984966315383]","[1, 3, 4, 4, 4]"
911,omp,6,30,0.5,0.977478413886981,0.9999998334692914,"['Bool[holding]', 'Bool[Exists(on,Nominal(a))]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Not(And(clear,ontable))]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.0004375403089139, 0.00048817198634515613, 0.0002215303269087769, -0.0015015677999797126, 0.00033285106588113974, 2.0001968306521007]","[1, 3, 4, 4, 4, 4]"
912,omp,7,30,0.5,0.9774784138870223,0.9999998334692491,"['Bool[holding]', 'Bool[Exists(on,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Not(And(clear,ontable))]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.000437267884249, 0.0004885497012862636, -1.266911707078423e-06, 0.00022205505084152714, -0.0015012285989355072, 0.0003323746420335461, 2.0001965189567392]","[1, 3, 3, 4, 4, 4, 4]"
913,omp,8,30,0.5,0.9774784138870223,0.9999998334692491,"['Bool[holding]', 'Bool[Exists(on,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Not(And(clear,ontable))]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.000437267884249, 0.0004885497012862636, -1.266911707078423e-06, 0.00022205505084152714, -0.0015012285989355072, 0.0003323746420335461, 2.0001965189567392]","[1, 3, 3, 4, 4, 4, 4]"
914,omp,9,30,0.5,0.9774784138870223,0.9999998334692491,"['Bool[holding]', 'Bool[Exists(on,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Not(And(clear,ontable))]', 'Bool[Exists(Inverse(on),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[1.000437267884249, 0.0004885497012862636, -1.266911707078423e-06, 0.00022205505084152714, -0.0015012285989355072, 0.0003323746420335461, 2.0001965189567392]","[1, 3, 3, 4, 4, 4, 4]"
915,omp,1,30,1.0,0.895504061675222,0.9776439434246449,"['Num[Exists(Star(on),Nominal(a))]']",[1.966832110802056],[4]
916,omp,2,30,1.0,0.9158966400863884,0.9999997220950929,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9975408651786775, 1.9991694027641618]","[1, 4]"
917,omp,3,30,1.0,0.9158967880108979,0.9999995607254579,"['Bool[holding]', 'Num[And(Not(Nominal(a)),clear)]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9977869863579605, 0.001403089986172142, 1.9992489656516268]","[1, 4, 4]"
918,omp,4,30,1.0,0.9158968422035427,0.9999995016071458,"['Bool[holding]', 'Bool[And(clear,Nominal(a))]', 'Num[And(Not(Nominal(a)),clear)]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9975158080212181, -0.002397461955540837, 0.0010458917261968626, 1.9987990960713644]","[1, 3, 4, 4]"
919,omp,5,30,1.0,0.9158968544906465,0.999999488203245,"['Bool[holding]', 'Bool[And(clear,Nominal(a))]', 'Num[And(Not(Nominal(a)),clear)]', 'Num[Not(And(ontable,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9975673108951141, -0.0021166037986787628, 0.0012189985263960635, 0.0008959109874713829, 1.998904929444897]","[1, 3, 4, 4, 4]"
920,omp,6,30,1.0,0.9158968575671225,0.9999994848471427,"['Bool[holding]', 'Bool[And(clear,Nominal(a))]', 'Num[And(Not(Nominal(a)),clear)]', 'Num[Not(And(ontable,Nominal(a)))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9974772691231306, -0.0018883432139264306, 0.0012338935036842397, 0.0008610893216100292, -0.0009739905759264797, 1.9989700843345797]","[1, 3, 4, 4, 4, 4]"
921,omp,7,30,1.0,0.915896857694605,0.999999484708073,"['Bool[holding]', 'Bool[And(clear,Nominal(a))]', 'Num[And(Not(Nominal(a)),clear)]', 'Num[Not(And(ontable,Nominal(a)))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Forall(on,Exists(on,<universe>))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9974877896015548, -0.0018823402584049562, 0.0012172828165592222, 0.0008683863864172917, -0.000995557180875405, -7.102352341867093e-05, 1.9989809994562404]","[1, 3, 4, 4, 4, 4, 4]"
922,omp,8,30,1.0,0.915896857694605,0.999999484708073,"['Bool[holding]', 'Bool[And(clear,Nominal(a))]', 'Num[And(Not(Nominal(a)),clear)]', 'Num[Not(And(ontable,Nominal(a)))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Forall(on,Exists(on,<universe>))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9974877896015548, -0.0018823402584049562, 0.0012172828165592222, 0.0008683863864172917, -0.000995557180875405, -7.102352341867093e-05, 1.9989809994562404]","[1, 3, 4, 4, 4, 4, 4]"
923,omp,9,30,1.0,0.915896857694605,0.999999484708073,"['Bool[holding]', 'Bool[And(clear,Nominal(a))]', 'Num[And(Not(Nominal(a)),clear)]', 'Num[Not(And(ontable,Nominal(a)))]', 'Num[Not(And(holding,Nominal(a)))]', 'Num[Forall(on,Exists(on,<universe>))]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9974877896015548, -0.0018823402584049562, 0.0012172828165592222, 0.0008683863864172917, -0.000995557180875405, -7.102352341867093e-05, 1.9989809994562404]","[1, 3, 4, 4, 4, 4, 4]"
924,omp,1,31,0.0,0.9776440861356488,0.9776440861356488,"['Num[Exists(Star(on),Nominal(a))]']",[1.9675829902403827],[4]
925,omp,2,31,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
926,omp,3,31,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
927,omp,4,31,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
928,omp,5,31,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
929,omp,6,31,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
930,omp,7,31,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
931,omp,8,31,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
932,omp,9,31,0.0,1.0,1.0,"['Bool[holding]', 'Num[Exists(Star(on),Nominal(a))]']","[0.9999999999999613, 1.99999999999999]","[1, 4]"
933,omp,1,31,0.25,0.9720762624348744,0.9776440810982244,"['Num[Exists(Star(on),Nominal(a))]']",[1.9676396450543738],[4]
934,omp,2,31,0.25,0.9942751493146492,0.9999999858152963,"['Atom[handempty]', 'Num[Exists(Star(on),Nominal(a))]']","[-0.9993603391699833, 2.0000359189226127]","[1, 4]"
935,omp,3,31,0.25,0.9942751708068548,0.9999999641987435,"['Atom[handempty]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[-0.9993642088741596, 0.001053690423945091, 1.9999821839085932]","[1, 3, 4]"
936,omp,4,31,0.25,0.9942751872399609,0.9999999476705608,"['Atom[handempty]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Num[Exists(Star(on),Nominal(a))]']","[-0.9992092686775242, 0.0012397125275197653, -0.0007161900417582457, 1.9998733553875432]","[1, 3, 3, 4]"
937,omp,5,31,0.25,0.994275192918474,0.9999999419591935,"['Atom[handempty]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Exists(Star(on),Nominal(a))]']","[-0.9993407390983015, 0.001171588125105477, -0.0007373787908555406, 0.0011788378294671298, 1.9998434112924184]","[1, 3, 3, 4, 4]"
938,omp,6,31,0.25,0.9942751945947261,0.9999999402732431,"['Atom[handempty]', 'Bool[And(ontable,Nominal(a))]', 'Num[Exists(on,ontable)]', 'Bool[And(Not(holding),Nominal(a))]', 'Num[Not(And(clear,Nominal(a)))]', 'Num[Exists(Star(on),Nominal(a))]']","[-0.9993556896359235, 0.001145781526499228, -0.0006905648887392817, 0.0009110540086603294, -0.00041207366632569666, 1.9999319862406164]","[1, 3, 3, 4, 4, 4]"
